image_path,label_path,true_distance_m,relative_depth,bbox_width_px,bbox_height_px,bbox_width_norm,bbox_height_norm,bbox_area_ratio,bbox_aspect_ratio,bbox_center_x_norm,bbox_center_y_norm,weather,time_of_day,study06_stratum_key,study06_selection_rank_within_stratum,bbox_expand_1_5x__bbox_mean__object_depth,bbox_expand_1_5x__bbox_midpoint__object_depth,bbox_expand_1_5x__inner50_median__object_depth,bbox_expand_2x__bbox_mean__object_depth,bbox_expand_2x__bbox_midpoint__object_depth,bbox_expand_2x__inner50_median__object_depth,bbox_expand_4x__bbox_mean__object_depth,bbox_expand_4x__bbox_midpoint__object_depth,bbox_expand_4x__inner50_median__object_depth,bbox_only__bbox_mean__object_depth,bbox_only__bbox_midpoint__object_depth,bbox_only__inner50_median__object_depth,full_image__bbox_mean__object_depth,full_image__bbox_midpoint__object_depth,full_image__inner50_median__object_depth,source_group_id
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00011_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00011_depth_100_clear_sky_10AM.txt,100.0,0.32357067,28,7,0.009908,0.00440252,4.362e-05,4.0,0.26008493,0.41981132,clear_sky,10AM,100.0|clear_sky|10AM,11,2.01469421,2.23014903,2.12798762,2.14420295,2.28864026,2.22010946,2.34871793,2.35151792,2.34630537,2.22010136,2.27216244,2.22715187,0.3233856,0.32342821,0.32343024,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00011_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00012_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00012_depth_100_clear_sky_10AM.txt,100.0,0.0,26,9,0.00920028,0.00566038,5.208e-05,2.88888889,0.29688606,0.58710692,clear_sky,10AM,100.0|clear_sky|10AM,12,1.78897429,1.98537207,1.87509227,1.61978364,1.67462218,1.64804673,0.96655601,1.02634525,1.00738668,1.95106459,2.27054763,2.04168034,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00012_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00013_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00013_depth_100_clear_sky_10AM.txt,100.0,0.0,32,8,0.01132343,0.00503145,5.697e-05,4.0,0.13234253,0.58993711,clear_sky,10AM,100.0|clear_sky|10AM,13,1.32446969,1.48405814,1.41604531,1.20372915,1.30333281,1.27610338,1.45457315,1.53326845,1.5292275,1.70061088,1.93839467,1.85388994,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00013_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00014_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00014_depth_100_clear_sky_10AM.txt,100.0,2.97112703,18,19,0.00636943,0.01194969,7.611e-05,0.94736842,0.28343949,0.30471698,clear_sky,10AM,100.0|clear_sky|10AM,2,2.08425164,3.13194013,2.29954338,2.09865427,2.98283195,2.55284333,1.9798677,2.7905364,2.51757431,2.0550499,3.33555269,2.37976837,2.97086215,2.9709537,2.97112703,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00014_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00015_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00015_depth_100_clear_sky_10AM.txt,100.0,0.11238532,32,6,0.01132343,0.00377358,4.273e-05,5.33333333,0.86199575,0.59748428,clear_sky,10AM,100.0|clear_sky|10AM,15,2.29390121,2.27747273,2.27664351,2.54885173,2.55769801,2.55880976,2.19136739,2.21491122,2.208251,1.71623743,1.6673466,1.68676782,0.11232945,0.11181544,0.11247669,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00015_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00016_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00016_depth_100_clear_sky_10AM.txt,100.0,0.00709503,20,10,0.00707714,0.00628931,4.451e-05,2.0,0.37685775,0.70125786,clear_sky,10AM,100.0|clear_sky|10AM,9,1.54094207,2.15315485,1.93492651,0.98316121,1.45845449,1.39812756,0.93205917,1.86653984,1.78905249,1.53817594,2.46229887,2.03453636,0.00713093,0.00670094,0.00714784,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00016_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00017_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00017_depth_100_clear_sky_10AM.txt,100.0,4.63351488,25,17,0.00884643,0.01069182,9.458e-05,1.47058824,0.67038217,0.7581761,clear_sky,10AM,100.0|clear_sky|10AM,17,3.17990208,3.32243896,3.21488857,3.00840998,3.195261,3.09969807,3.20657063,3.22600484,3.21022773,2.57991385,3.32387757,2.85396385,4.46134663,4.62848997,4.63349533,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00017_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00018_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00018_depth_100_clear_sky_10AM.txt,100.0,1.47038925,19,12,0.00672328,0.00754717,5.074e-05,1.58333333,0.41277424,0.30566038,clear_sky,10AM,100.0|clear_sky|10AM,18,2.38946462,3.11524153,2.79261971,2.64321852,3.34526253,3.06457901,2.36468816,2.76918244,2.66118813,2.35521889,3.65339303,2.95339346,1.47108996,1.46873999,1.47052789,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00018_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00019_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00019_depth_100_clear_sky_10AM.txt,100.0,3.25007248,22,19,0.00778485,0.01194969,9.303e-05,1.15789474,0.65852795,0.37641509,clear_sky,10AM,100.0|clear_sky|10AM,19,1.99886107,2.55126452,2.21817327,2.01459432,2.38217974,2.13615298,2.1021204,2.248528,2.16394711,1.96768665,2.92018437,2.28353405,3.24977183,3.25072694,3.25102425,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00019_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00020_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00020_depth_100_clear_sky_10AM.txt,100.0,0.0,28,8,0.009908,0.00503145,4.985e-05,3.5,0.78450106,0.35157233,clear_sky,10AM,100.0|clear_sky|10AM,20,1.54142976,2.00401044,1.79515219,1.56118357,1.70930099,1.63173056,0.86012119,1.55457926,1.3641386,1.80180323,2.19833446,1.91685843,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00020_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00021_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00021_depth_100_clear_sky_10AM.txt,100.0,3.0076189,26,14,0.00920028,0.00880503,8.101e-05,1.85714286,0.76716207,0.50125786,clear_sky,10AM,100.0|clear_sky|10AM,21,2.04958797,2.90525079,2.54663253,1.4561801,3.18661976,2.48002815,1.66002893,1.74881363,1.71323669,2.1907289,3.04902244,2.61039734,3.00777435,3.00897622,3.01007199,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00021_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00022_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00022_depth_100_clear_sky_10AM.txt,100.0,2.6529839,19,13,0.00672328,0.0081761,5.497e-05,1.46153846,0.62721161,0.47830189,clear_sky,10AM,100.0|clear_sky|10AM,22,1.85195708,2.44035387,2.06102633,1.97588122,2.3653183,2.1842885,2.57524633,2.75299883,2.66915226,1.94479799,3.06589937,2.28875017,2.65325904,2.65802836,2.65648103,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00022_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00023_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00023_depth_100_clear_sky_10AM.txt,100.0,1.49971223,33,8,0.01167728,0.00503145,5.875e-05,4.125,0.84271054,0.55220126,clear_sky,10AM,100.0|clear_sky|10AM,23,1.94756615,2.08385444,2.04915595,2.05813408,2.11278057,2.10096025,1.74364793,2.37862349,2.31773496,1.9775219,2.2143681,2.15573931,1.49962103,1.49736869,1.49971223,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00023_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00024_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00024_depth_100_clear_sky_10AM.txt,100.0,0.0,30,19,0.01061571,0.01194969,0.00012685,1.57894737,0.12349611,0.17264151,clear_sky,10AM,100.0|clear_sky|10AM,24,1.44814801,2.66411686,2.36944962,1.21346271,2.21810865,1.9152441,1.13583374,2.18195295,2.01862478,2.18304324,2.55092216,2.41262937,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00024_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00025_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00025_depth_100_clear_sky_10AM.txt,100.0,0.0,32,6,0.01132343,0.00377358,4.273e-05,5.33333333,0.17692852,0.63144654,clear_sky,10AM,100.0|clear_sky|10AM,25,1.94971669,1.96807611,1.96901822,1.69794333,1.76510215,1.71869946,1.41840267,1.51589298,1.5006988,1.70495081,1.87414241,1.80240083,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00025_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00026_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00026_depth_100_clear_sky_10AM.txt,100.0,2.01012278,24,11,0.00849257,0.00691824,5.875e-05,2.18181818,0.64649682,0.5990566,clear_sky,10AM,100.0|clear_sky|10AM,26,1.99997139,2.73803878,2.34371901,1.49117398,2.37118411,1.93572831,1.59841347,1.88497388,1.79363823,2.02551627,3.22369266,2.37757969,2.01026773,2.01011586,2.01012278,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00026_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00027_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00027_depth_100_clear_sky_10AM.txt,100.0,0.0,23,8,0.00813871,0.00503145,4.095e-05,2.875,0.39649682,0.48490566,clear_sky,10AM,100.0|clear_sky|10AM,27,1.41157365,1.48873425,1.44984829,1.49246895,1.54145157,1.5022707,1.58863568,1.58670557,1.58370709,1.754776,1.90675831,1.87004828,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00027_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00028_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00028_depth_100_clear_sky_10AM.txt,100.0,5.20461655,27,25,0.00955414,0.01572327,0.00015022,1.08,0.6972753,0.89591195,clear_sky,10AM,100.0|clear_sky|10AM,28,1.97464085,3.5950489,2.04630423,1.95360184,3.46424437,1.97944736,0.87378615,2.00615096,0.85075247,2.27455187,3.56646585,2.5180335,5.20628262,5.20469189,5.20461655,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00028_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00029_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00029_depth_100_clear_sky_10AM.txt,100.0,3.62720013,28,19,0.009908,0.01194969,0.0001184,1.47368421,0.20276008,0.68962264,clear_sky,10AM,100.0|clear_sky|10AM,29,2.3264854,3.42679596,2.77433634,1.96708095,3.94975901,3.35597563,2.04846978,3.73050404,3.38948679,2.23162746,3.65858769,2.77276516,3.62805367,3.62761188,3.62740421,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00029_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00030_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00030_depth_100_clear_sky_10AM.txt,100.0,0.0,23,8,0.00813871,0.00503145,4.095e-05,2.875,0.78361642,0.52264151,clear_sky,10AM,100.0|clear_sky|10AM,30,2.13144422,2.22721958,2.19610739,1.90889406,1.97038925,1.95928502,0.73925316,0.91077954,0.8893497,1.78477097,2.01799059,1.91822767,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00030_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00031_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00031_depth_100_clear_sky_10AM.txt,100.0,1.8258009,23,20,0.00813871,0.01257862,0.00010237,1.15,0.42232838,0.30566038,clear_sky,10AM,100.0|clear_sky|10AM,31,1.69137466,2.68727708,1.71913087,1.57498646,2.57464767,1.5974443,2.22367525,2.63155746,2.28248763,2.18905711,2.91526675,2.14522028,1.82561171,1.82463706,1.82581615,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00031_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00032_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00032_depth_100_clear_sky_10AM.txt,100.0,0.0,23,4,0.00813871,0.00251572,2.047e-05,5.75,0.32891012,0.35660377,clear_sky,10AM,100.0|clear_sky|10AM,32,1.5626148,1.47119606,1.47621369,1.6375668,1.5762074,1.58405876,1.33617985,1.33539796,1.34006286,1.59768772,1.65192282,1.65009594,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00032_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00033_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00033_depth_100_clear_sky_10AM.txt,100.0,1.41181195,24,11,0.00849257,0.00691824,5.875e-05,2.18181818,0.63128096,0.38962264,clear_sky,10AM,100.0|clear_sky|10AM,19,1.55170858,1.93182576,1.79524541,1.59928107,2.09455204,1.98589945,1.71998537,2.08549976,1.97191978,1.60262227,1.87751055,1.68315542,1.41915381,1.41537106,1.40016484,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00033_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00034_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00034_depth_100_clear_sky_10AM.txt,100.0,3.11896372,19,17,0.00672328,0.01069182,7.188e-05,1.11764706,0.56316348,0.50471698,clear_sky,10AM,100.0|clear_sky|10AM,34,2.08145499,2.90769672,2.24292564,2.25849032,2.91825485,2.38487911,1.50768244,2.04422641,1.56376088,1.95118701,2.69253159,1.97093582,3.1202457,3.11970162,3.11795545,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00034_depth_100_clear_sky_10AM.png
C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00035_depth_100_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00035_depth_100_clear_sky_10AM.txt,100.0,0.0,36,12,0.01273885,0.00754717,9.614e-05,3.0,0.1128804,0.23144654,clear_sky,10AM,100.0|clear_sky|10AM,35,2.56502271,2.65158129,2.59833622,2.79688859,2.82235336,2.79027033,1.18172729,1.36799562,1.32583666,2.80402851,2.91187429,2.89320803,0.0,0.0,0.0,C:\Users\depthlev\Desktop\droneImages\dataset\depth_100\clear_sky\10AM\HighresScreenshot00035_depth_100_clear_sky_10AM.png
