image_path,label_path,stratum_key,true_distance_m,weather,time_of_day,num_jitter_boxes,bbox_width_px__jitter_median,bbox_width_px__jitter_std,bbox_height_px__jitter_median,bbox_height_px__jitter_std,bbox_width_norm__jitter_median,bbox_width_norm__jitter_std,bbox_height_norm__jitter_median,bbox_height_norm__jitter_std,bbox_area_ratio__jitter_median,bbox_area_ratio__jitter_std,bbox_aspect_ratio__jitter_median,bbox_aspect_ratio__jitter_std,bbox_center_x_norm__jitter_median,bbox_center_x_norm__jitter_std,bbox_center_y_norm__jitter_median,bbox_center_y_norm__jitter_std,bbox_expand_4x__bbox_midpoint__object_depth__jitter_median,bbox_expand_4x__bbox_midpoint__object_depth__jitter_std,bbox_expand_4x__bbox_mean__object_depth__jitter_median,bbox_expand_4x__bbox_mean__object_depth__jitter_std,bbox_expand_4x__inner50_median__object_depth__jitter_median,bbox_expand_4x__inner50_median__object_depth__jitter_std,bbox_expand_2x__bbox_midpoint__object_depth__jitter_median,bbox_expand_2x__bbox_midpoint__object_depth__jitter_std,bbox_expand_2x__bbox_mean__object_depth__jitter_median,bbox_expand_2x__bbox_mean__object_depth__jitter_std,bbox_expand_2x__inner50_median__object_depth__jitter_median,bbox_expand_2x__inner50_median__object_depth__jitter_std,bbox_expand_1_5x__bbox_midpoint__object_depth__jitter_median,bbox_expand_1_5x__bbox_midpoint__object_depth__jitter_std,bbox_expand_1_5x__bbox_mean__object_depth__jitter_median,bbox_expand_1_5x__bbox_mean__object_depth__jitter_std,bbox_expand_1_5x__inner50_median__object_depth__jitter_median,bbox_expand_1_5x__inner50_median__object_depth__jitter_std,bbox_only__bbox_midpoint__object_depth__jitter_median,bbox_only__bbox_midpoint__object_depth__jitter_std,bbox_only__bbox_mean__object_depth__jitter_median,bbox_only__bbox_mean__object_depth__jitter_std,bbox_only__inner50_median__object_depth__jitter_median,bbox_only__inner50_median__object_depth__jitter_std
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00295_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00295_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,90.0,4.27617987,59.0,2.13808994,0.03184713,0.00151316,0.03710692,0.00134471,0.00118175,9.903e-05,1.52542373,0.01730583,0.62208068,0.00132401,0.52735849,0.00168089,5.98012638,0.03611656,3.21322966,0.08099901,5.77679062,0.04966,5.33350992,0.09574487,2.1601088,0.08190872,4.84638882,0.07024359,5.04805851,0.09441402,1.92113268,0.08469616,4.52053213,0.09778109,4.42333031,0.06188439,1.58982086,0.04391228,3.62795258,0.07109348
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00296_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00296_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,96.0,4.27617987,20.0,1.06904497,0.03397028,0.00151316,0.01257862,0.00067236,0.0004273,4.19e-05,4.8,0.04334772,0.59235669,0.00151316,0.44025157,0.00067236,0.42787832,0.00282559,0.43116587,0.00451534,0.42875248,0.00336672,2.0756402,0.01528844,2.07804632,0.02165626,2.07856107,0.01533858,1.92706716,0.01427362,1.94891083,0.02363296,1.92887926,0.01491124,2.21211553,0.0058307,2.13237643,0.0128507,2.18645477,0.00425367
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00297_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00297_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,117.0,5.34522484,86.0,3.2071349,0.04140127,0.00189145,0.05408805,0.00201707,0.00223931,0.00018591,1.36046512,0.01149473,0.46019108,0.0017023,0.26855346,0.00235324,6.46433401,0.06691201,2.82530332,0.05928553,2.56710815,0.95716131,5.44235134,0.12422777,2.22766662,0.0672508,2.09660387,0.76615958,5.81151342,0.17394675,2.2207129,0.08542155,2.11949015,1.0029517,5.44440746,0.04876609,2.0798831,0.06298824,3.44318199,0.37542033
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00298_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00298_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,182.0,7.48331477,70.0,3.2071349,0.06440198,0.00264802,0.04402516,0.00201707,0.00283531,0.00024663,2.6,0.01234034,0.91365888,0.00283717,0.76855346,0.00201707,5.28357077,0.01200255,3.36306262,0.1018938,5.17597914,0.12433053,5.18501711,0.04994127,3.17538762,0.12945856,4.95336056,0.05944357,4.97716045,0.05706638,2.86921334,0.14243999,4.48875332,0.09654091,3.97276998,0.04369267,2.45309401,0.0884374,3.34722519,0.0816692
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00299_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00299_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,87.0,3.2071349,84.0,3.2071349,0.03078556,0.00113487,0.05283019,0.00201707,0.00162641,0.00012211,1.03571429,0.00137307,0.62508846,0.00132401,0.33333333,0.00235324,5.92111492,0.08411758,2.92241359,0.06124523,5.1959877,0.22643648,5.52089119,0.12215982,2.14435983,0.06174993,4.3310647,0.28151932,5.52958107,0.13612118,2.07878256,0.07059732,4.24838781,0.32733819,5.43913794,0.06672815,1.95981085,0.05252928,4.16705704,0.0831531
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00300_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00300_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,146.0,6.41426981,68.0,3.2071349,0.05166313,0.00226973,0.0427673,0.00201707,0.00220949,0.00020141,2.14705882,0.00700968,0.82590234,0.00226973,0.31761006,0.00168089,4.82939529,0.00719259,3.37874103,0.06863465,4.75651169,0.01898131,3.2308681,0.01828101,2.92333651,0.08405382,3.20443106,0.02053045,3.44507527,0.03576762,2.96405649,0.10815621,3.38515091,0.02544262,4.06570196,0.03226623,2.93362927,0.07607873,3.75785351,0.02924252
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00301_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00301_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,142.0,6.41426981,57.0,2.13808994,0.0502477,0.00226973,0.03584906,0.00134471,0.00180133,0.00014901,2.49122807,0.01921236,0.79016277,0.00208059,0.58899371,0.00168089,5.55551434,0.01608684,3.5010097,0.08092949,5.49269962,0.00824938,5.36838007,0.02860401,3.10776591,0.1086082,5.1561904,0.03309529,4.73731422,0.03264813,2.27287173,0.0929831,4.47413683,0.03982007,5.50248623,0.01454974,2.05415511,0.06200745,5.1089077,0.02389608
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00302_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00302_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,131.0,5.34522484,132.0,5.34522484,0.04635527,0.00189145,0.08301887,0.00336178,0.00384836,0.00031302,0.99242424,0.00030918,0.69373673,0.00189145,0.93018868,0.00369795,6.4047842,0.15301224,3.664608,0.06113144,3.6294663,0.07861819,6.64587784,0.17387727,2.65753126,0.06867596,2.53915596,0.13974607,6.01824236,0.31150766,2.40832925,0.07412155,2.21759439,0.08434771,5.20170116,0.19403808,2.09272671,0.05933219,2.13529062,0.0879535
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00303_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00303_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,125.0,5.34522484,70.0,3.2071349,0.04423213,0.00189145,0.04402516,0.00201707,0.00194733,0.0001726,1.78571429,0.00550908,0.65905874,0.00189145,0.54402516,0.00201707,5.87429619,0.01593219,3.31335616,0.07331392,4.5240984,0.73095703,5.65999508,0.03712478,2.85327601,0.09581192,5.03553772,0.4363135,5.63582659,0.05438022,2.17512488,0.08895751,5.09574032,0.4710851,5.41574192,0.02860206,1.82972634,0.05638016,4.7344265,0.07128525
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00304_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00304_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,113.0,5.34522484,112.0,4.27617987,0.03998585,0.00189145,0.07044025,0.00268942,0.00281661,0.00024091,1.00892857,0.00926819,0.59253362,0.0017023,0.76855346,0.0030256,5.59407949,0.02230737,3.30034137,0.05076005,3.20605373,0.04361138,5.8915472,0.12111228,2.11986637,0.06043944,1.77666402,0.05428191,5.37978506,0.18829724,1.80628633,0.06396486,1.51640701,0.06810092,4.57221556,0.0742117,2.0487566,0.03765444,2.23821974,0.05927285
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00305_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00305_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,20.0,clear_sky,10AM,7,152.0,6.41426981,95.0,4.27617987,0.05378627,0.00226973,0.05974843,0.00268942,0.00321365,0.00028043,1.6,0.00454486,0.79865534,0.00226973,0.60849057,0.00268942,6.65869284,0.0375303,3.37207198,0.06777254,3.31483746,0.84192481,6.17219877,0.06687415,2.70926237,0.08435918,2.63964748,0.9999177,6.00997114,0.07421907,2.09222198,0.07890263,1.90171528,1.21186316,5.05540943,0.06439084,1.81279945,0.04708487,2.2458334,0.76756413
