image_path,label_path,stratum_key,selection_rank_within_stratum,true_distance_m,weather,time_of_day,context_window,context_scale,aggregation_method,crop_x1,crop_y1,crop_x2,crop_y2,local_bbox_x1,local_bbox_y1,local_bbox_x2,local_bbox_y2,focus_bbox_x1,focus_bbox_y1,focus_bbox_x2,focus_bbox_y2,surrounding_bbox_x1,surrounding_bbox_y1,surrounding_bbox_x2,surrounding_bbox_y2,object_depth,object_depth_percentile_5_95,surrounding_ring_depth,object_minus_ring,object_minus_ring_normalized,robust_global_range,global_percentile_5,global_percentile_95
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,2,20.0,clear_sky,10AM,bbox_expand_1_5x,1.5,bbox_mean,1032,369,1212,537,30,28,150,140,60,56,120,112,0,0,180,168,1.17477548,0.61513449,0.89267945,0.28209603,0.25127142,1.12267455,0.48417965,1.6068542
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,2,20.0,clear_sky,10AM,bbox_expand_1_5x,1.5,bbox_midpoint,1032,369,1212,537,30,28,150,140,60,56,120,112,0,0,180,168,4.32952833,1.0,0.89267945,3.43684888,3.06130469,1.12267455,0.48417965,1.6068542
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,2,20.0,clear_sky,10AM,bbox_only,1.0,inner50_median,1062,397,1182,509,0,0,120,112,30,28,90,84,0,0,120,112,1.1184032,0.15766565,1.1184032,0.0,0.0,3.44491458,0.57525849,4.02017307
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,2,20.0,clear_sky,10AM,bbox_only,1.0,bbox_mean,1062,397,1182,509,0,0,120,112,30,28,90,84,0,0,120,112,1.33715558,0.22116574,1.33715558,0.0,0.0,3.44491458,0.57525849,4.02017307
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00281_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,2,20.0,clear_sky,10AM,bbox_only,1.0,bbox_midpoint,1062,397,1182,509,0,0,120,112,30,28,90,84,0,0,120,112,4.51906395,1.0,4.51906395,0.0,0.0,3.44491458,0.57525849,4.02017307
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,full_image,full_image,inner50_median,0,0,2826,1590,1061,1319,1187,1354,1092,1328,1156,1345,1011,1305,1237,1368,1.23946643,0.42844158,1.20183992,0.0376265,0.01300621,2.89296484,0.0,2.89296484
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,full_image,full_image,bbox_mean,0,0,2826,1590,1061,1319,1187,1354,1092,1328,1156,1345,1011,1305,1237,1368,1.21451199,0.41981568,1.20183992,0.01267207,0.0043803,2.89296484,0.0,2.89296484
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,full_image,full_image,bbox_midpoint,0,0,2826,1590,1061,1319,1187,1354,1092,1328,1156,1345,1011,1305,1237,1368,1.2493546,0.43185959,1.20183992,0.04751468,0.01642422,2.89296484,0.0,2.89296484
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_4x,4.0,inner50_median,872,1266,1376,1406,189,53,315,88,220,62,284,79,139,39,365,102,1.59585428,0.42077317,1.48102748,0.1148268,0.05007164,2.29325038,0.63091606,2.92416644
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_4x,4.0,bbox_mean,872,1266,1376,1406,189,53,315,88,220,62,284,79,139,39,365,102,1.50719726,0.38211318,1.48102748,0.02616978,0.01141165,2.29325038,0.63091606,2.92416644
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_4x,4.0,bbox_midpoint,872,1266,1376,1406,189,53,315,88,220,62,284,79,139,39,365,102,1.61782706,0.43035466,1.48102748,0.13679957,0.05965313,2.29325038,0.63091606,2.92416644
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_2x,2.0,inner50_median,998,1302,1250,1372,63,17,189,52,94,26,158,43,13,3,239,66,2.30352378,0.47636137,2.37192106,-0.06839728,-0.09031847,0.75729012,1.94278002,2.70007014
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_2x,2.0,bbox_mean,998,1302,1250,1372,63,17,189,52,94,26,158,43,13,3,239,66,2.30981278,0.48466599,2.37192106,-0.06210828,-0.08201385,0.75729012,1.94278002,2.70007014
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_2x,2.0,bbox_midpoint,998,1302,1250,1372,63,17,189,52,94,26,158,43,13,3,239,66,2.30631661,0.4800493,2.37192106,-0.06560445,-0.08663053,0.75729012,1.94278002,2.70007014
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_1_5x,1.5,inner50_median,1030,1310,1218,1363,31,9,157,44,62,18,126,35,0,0,188,53,2.35200906,0.34105118,2.39383459,-0.04182553,-0.0724326,0.57744074,2.15507221,2.73251295
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_1_5x,1.5,bbox_mean,1030,1310,1218,1363,31,9,157,44,62,18,126,35,0,0,188,53,2.38631845,0.40046747,2.39383459,-0.00751615,-0.01301631,0.57744074,2.15507221,2.73251295
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_expand_1_5x,1.5,bbox_midpoint,1030,1310,1218,1363,31,9,157,44,62,18,126,35,0,0,188,53,2.35300136,0.34276962,2.39383459,-0.04083323,-0.07071416,0.57744074,2.15507221,2.73251295
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_only,1.0,inner50_median,1061,1319,1187,1354,0,0,126,35,32,9,94,26,0,0,126,35,2.58753228,0.54324236,2.58753228,0.0,0.0,0.92956948,2.08255076,3.01212025
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_only,1.0,bbox_mean,1061,1319,1187,1354,0,0,126,35,32,9,94,26,0,0,126,35,2.58248901,0.53781698,2.58248901,0.0,0.0,0.92956948,2.08255076,3.01212025
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00289_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,6,20.0,clear_sky,10AM,bbox_only,1.0,bbox_midpoint,1061,1319,1187,1354,0,0,126,35,32,9,94,26,0,0,126,35,2.59065747,0.54660433,2.59065747,0.0,0.0,0.92956948,2.08255076,3.01212025
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,full_image,full_image,inner50_median,0,0,2826,1590,979,1139,1094,1228,1008,1161,1065,1206,933,1103,1140,1264,5.83985758,0.82801676,5.79846382,0.04139376,0.00616571,6.71354535,0.28092954,6.99447489
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,full_image,full_image,bbox_mean,0,0,2826,1590,979,1139,1094,1228,1008,1161,1065,1206,933,1103,1140,1264,5.80558777,0.82291218,5.79846382,0.00712395,0.00106113,6.71354535,0.28092954,6.99447489
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,full_image,full_image,bbox_midpoint,0,0,2826,1590,979,1139,1094,1228,1008,1161,1065,1206,933,1103,1140,1264,5.86826897,0.83224871,5.79846382,0.06980515,0.01039766,6.71354535,0.28092954,6.99447489
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_4x,4.0,inner50_median,806,1006,1266,1362,173,133,288,222,202,155,259,200,127,97,334,258,3.65157938,0.57840726,3.34675026,0.30482912,0.07122284,4.27993488,1.17603397,5.45596886
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_4x,4.0,bbox_mean,806,1006,1266,1362,173,133,288,222,202,155,259,200,127,97,334,258,3.47910476,0.53810884,3.34675026,0.1323545,0.03092442,4.27993488,1.17603397,5.45596886
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_4x,4.0,bbox_midpoint,806,1006,1266,1362,173,133,288,222,202,155,259,200,127,97,334,258,4.45777655,0.76677395,3.34675026,1.11102629,0.25958953,4.27993488,1.17603397,5.45596886
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_2x,2.0,inner50_median,922,1094,1152,1272,57,45,172,134,86,67,143,112,11,9,218,170,3.06491828,0.64184229,2.51796746,0.54695082,0.16642743,3.28642231,0.95555347,4.24197578
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_2x,2.0,bbox_mean,922,1094,1152,1272,57,45,172,134,86,67,143,112,11,9,218,170,2.99559259,0.62074771,2.51796746,0.47762513,0.14533285,3.28642231,0.95555347,4.24197578
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_2x,2.0,bbox_midpoint,922,1094,1152,1272,57,45,172,134,86,67,143,112,11,9,218,170,5.88095665,1.0,2.51796746,3.36298919,1.02329794,3.28642231,0.95555347,4.24197578
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_1_5x,1.5,inner50_median,950,1117,1123,1250,29,22,144,111,58,44,115,89,0,0,173,133,3.28016281,0.62896152,2.81472898,0.46543384,0.13198318,3.52646327,1.0621531,4.58861637
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_1_5x,1.5,bbox_mean,950,1117,1123,1250,29,22,144,111,58,44,115,89,0,0,173,133,2.93445849,0.53093007,2.81472898,0.11972952,0.03395173,3.52646327,1.0621531,4.58861637
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_expand_1_5x,1.5,bbox_midpoint,950,1117,1123,1250,29,22,144,111,58,44,115,89,0,0,173,133,4.23728132,0.90037184,2.81472898,1.42255235,0.4033935,3.52646327,1.0621531,4.58861637
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_only,1.0,inner50_median,979,1139,1094,1228,0,0,115,89,29,22,86,67,0,0,115,89,3.60108805,0.63934778,3.60108805,0.0,0.0,3.87534738,1.1233933,4.99874067
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_only,1.0,bbox_mean,979,1139,1094,1228,0,0,115,89,29,22,86,67,0,0,115,89,3.15259337,0.5236176,3.15259337,0.0,0.0,3.87534738,1.1233933,4.99874067
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00370_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,5,20.0,clear_sky,10AM,bbox_only,1.0,bbox_midpoint,979,1139,1094,1228,0,0,115,89,29,22,86,67,0,0,115,89,4.58222675,0.89252217,4.58222675,0.0,0.0,3.87534738,1.1233933,4.99874067
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00494_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00494_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,4,20.0,clear_sky,10AM,full_image,full_image,inner50_median,0,0,2744,1590,1266,595,1358,625,1289,602,1335,618,1229,583,1395,637,1.40531003,0.29349832,0.17586483,1.2294452,0.25676904,4.78813648,0.0,4.78813648
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00494_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00494_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,4,20.0,clear_sky,10AM,full_image,full_image,bbox_mean,0,0,2744,1590,1266,595,1358,625,1289,602,1335,618,1229,583,1395,637,0.52294898,0.10921764,0.17586483,0.34708415,0.07248836,4.78813648,0.0,4.78813648
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00494_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00494_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,4,20.0,clear_sky,10AM,full_image,full_image,bbox_midpoint,0,0,2744,1590,1266,595,1358,625,1289,602,1335,618,1229,583,1395,637,1.39702964,0.29176897,0.17586483,1.22116481,0.25503968,4.78813648,0.0,4.78813648
C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00494_depth_20_clear_sky_10AM.png,C:\Users\depthlev\Desktop\droneImages\dataset\depth_20\clear_sky\10AM\HighresScreenshot00494_depth_20_clear_sky_10AM.txt,20.0|clear_sky|10AM,4,20.0,clear_sky,10AM,bbox_expand_4x,4.0,inner50_median,1128,550,1496,670,138,45,230,75,161,52,207,68,101,33,267,87,3.01018381,1.0,0.28842875,2.72175506,3.93529038,0.6916275,0.20595109,0.8975786
